,Latitude,Longitude,Altitude,Date,DateStr,Weekday,IsWeekend,Dis2Center,Dis2Destination,Time
244,39.903369,116.33674,167.0,1225940180,2008-11-06 10:56:20,3,0,667.553071754862,0.07584021027758037,3
245,39.902451,116.336556,184.0,1225940291,2008-11-06 10:58:11,3,0,667.450916308885,0.40393089451131264,3
246,39.898624,116.336049,118.0,1225940508,2008-11-06 11:01:48,3,0,667.0251605517143,5.021152596096268,3
247,39.863538,116.368998,200.0,1225985486,2008-11-06 23:31:26,3,0,663.1444136117592,1.3138226124750356,8
248,39.875578,116.368244,167.0,1225985774,2008-11-06 23:36:14,3,0,664.4825261777552,0.14967013491685638,8
249,39.877071,116.36824,220.0,1225985898,2008-11-06 23:38:18,3,0,664.6485297088354,0.44556195491292816,8
250,39.881329,116.368236,236.0,1225985994,2008-11-06 23:39:54,3,0,665.1219738034683,0.5051260064029396,8
251,39.886011,116.368365,377.0,1225986228,2008-11-06 23:43:48,3,0,665.6426701874803,0.7997222987486751,8
252,39.893468,116.368466,177.0,1225986481,2008-11-06 23:48:01,3,0,666.4718963435723,0.509519705335189,8
253,39.982035,116.402671,230.0,1228062872,2008-12-01 00:34:32,0,0,676.3537673700431,6.521018044291818,0
254,39.990655,116.326736,230.0,1228063964,2008-12-01 00:52:44,0,0,677.2550285838698,0.09342339013881726,0
255,39.894031,116.36801,141.0,1228510633,2008-12-06 04:57:13,5,1,666.5341280993183,0.5874458453700387,0
256,39.888519,116.368036,125.0,1228510750,2008-12-06 04:59:10,5,1,665.9212690707863,0.706762980733575,0
257,39.881968,116.36801,66.0,1228510879,2008-12-06 05:01:19,5,1,665.1928416625552,1.308555460157712,0
258,39.869979,116.367973,115.0,1228511087,2008-12-06 05:04:47,5,1,663.8597536313742,0.8487520431297062,0
259,39.966736,116.357855,299.0,1228623934,2008-12-07 12:25:34,6,1,674.6107458687048,2.9435081095987012,4
260,39.992033,116.346798,144.0,1228624277,2008-12-07 12:31:17,6,1,677.4168318315357,1.0350240417228824,4
261,39.991789,116.334403,154.0,1228624427,2008-12-07 12:33:47,6,1,677.3838485529676,0.6055190766243139,4
