,Latitude,Longitude,Altitude,Date,DateStr,IsWeekend,Dis2Center,Dis2Destination,Weekday_0,Weekday_1,Weekday_2,Weekday_3,Weekday_4,Weekday_5,Weekday_6,Time_0,Time_3,Time_4,Time_8,PassengerID,Weekday,Time,Time_1,Time_2,Time_5,Time_6,Time_7
390,39.9696966666667,116.319535,0.0,1316200793.0,2011-09-17 03:19:53,1.0,674.9226355520951,0.015402231268692,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,39.96977,116.31939,0.0,1316201094.0,2011-09-17 03:24:54,1.0,674.9307568813197,0.0067672132092868,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,39.96725,116.31947,0.0,1316202513.0,2011-09-17 03:48:33,1.0,674.6505644239575,0.0930463356557703,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,39.9664433333333,116.319831666667,0.0,1316202679.0,2011-09-17 03:51:19,1.0,674.5609504025081,0.0437472972518554,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,39.9662316666667,116.320488333333,0.0,1316202757.0,2011-09-17 03:52:37,1.0,674.5375688530007,0.0238386595703441,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,39.9659183333333,116.32092,0.0,1316202831.0,2011-09-17 03:53:51,1.0,674.5028322796726,0.0396807569730429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,39.96578,116.321713333333,0.0,1316202911.0,2011-09-17 03:55:11,1.0,674.4876479353737,0.1084743302914319,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,39.9657416666667,116.323323333333,0.0,1316203031.0,2011-09-17 03:57:11,1.0,674.4838090505528,0.1936577328038949,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,39.9646266666667,116.325348333333,0.0,1316203469.0,2011-09-17 04:04:29,1.0,674.3604030408371,0.1096734545274002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,39.965705,116.32493,0.0,1316203704.0,2011-09-17 04:08:24,1.0,674.4801848089622,0.0463944408972157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,39.9657516666667,116.324038333333,0.0,1316203802.0,2011-09-17 04:10:02,1.0,674.4851188153966,0.0139496874839947,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,39.9659233333333,116.323978333333,0.0,1316206000.0,2011-09-17 04:46:40,1.0,674.5041903712006,0.027067194624087,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,39.9659316666667,116.32395,0.0,1316206086.0,2011-09-17 04:48:06,1.0,674.5051090593253,0.328960711822102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,39.9966466666667,116.285683333333,0.0,1316762490.0,2011-09-23 15:21:30,0.0,677.9183060248841,1.2975360392580393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,1.0,0.0,0.0
404,39.96884,116.300423333333,0.0,1316762705.0,2011-09-23 15:25:05,0.0,674.8251517707924,0.9128525903670552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,1.0,0.0,0.0
405,39.9647433333333,116.31331,0.0,1316762860.0,2011-09-23 15:27:40,0.0,674.3706566231291,1.040749346609592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,1.0,0.0,0.0
406,39.9506883333333,116.35064,0.0,1317458341.0,2011-10-01 16:39:01,1.0,672.8217954808057,2.751992900302248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,1.0,0.0
407,39.90882,116.304551666667,0.0,1317799096.0,2011-10-05 15:18:16,0.0,668.1513442791953,0.5641094697442139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,1.0,0.0,0.0
408,39.948045,116.303911666667,0.0,1317799341.0,2011-10-05 15:22:21,0.0,672.512938699469,2.114925608936037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,1.0,0.0,0.0
409,39.9653433333333,116.31476,0.0,1317799659.0,2011-10-05 15:27:39,0.0,674.4376113427828,0.919332128205039,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,1.0,0.0,0.0
410,39.9641183333333,116.325111666667,0.0,1317799842.0,2011-10-05 15:30:42,0.0,674.3038094338275,0.0140976946693085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,1.0,0.0,0.0
411,39.9637266666667,116.325135,0.0,1317800012.0,2011-10-05 15:33:32,0.0,674.2602651370121,0.0579075513950933,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,1.0,0.0,0.0
412,39.95653,116.316635,0.0,1319318807.0,2011-10-23 05:26:47,1.0,673.457958487329,2.65252607080834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,39.970172,116.418588,0.0,1234887158.0,2009-02-18 00:12:38,0.0,675.0553450474606,0.5276746031005287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,39.968066,116.412722,0.0,1234887320.0,2009-02-18 00:15:20,0.0,674.8132769304103,10.170000410638451,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,39.926793,116.306139,0.0,1234910751.0,2009-02-18 06:45:51,0.0,670.1499528876645,10.776694483621489,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0
416,39.97155,116.3250849,0.0,1210995875.0,2008-05-17 11:44:35,1.0,675.1301614709545,0.1690128737560146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,39.9731183,116.3274849,0.0,1210996215.0,2008-05-17 11:50:15,1.0,675.3052837437897,0.0136726658040807,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,39.9733766,116.3275749,0.0,1210996269.0,2008-05-17 11:51:09,1.0,675.3340341378257,0.3965945243871902,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,39.9714299,116.3251066,164.0,1211604046.0,2008-05-24 12:40:46,1.0,675.1168133766564,0.0646007383710249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,39.9739433,116.3274566,164.0,1211604345.0,2008-05-24 12:45:45,1.0,675.3970099658668,0.0359564947981882,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,39.9741566,116.3274266,164.0,1211604394.0,2008-05-24 12:46:34,1.0,675.4207181050982,0.3285929642014321,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,39.975265,116.3308449,160.0,1211605280.0,2008-05-24 13:01:20,1.0,675.5451274814872,2.5836775656487663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,39.9551849,116.3169616,150.0,1211633225.0,2008-05-24 20:47:05,1.0,673.3084545951585,2.269426190071893,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,39.97566,116.33747,43.0,1218856030.0,2008-08-16 11:07:10,1.0,675.5916883510286,0.0659513615423803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,39.975292,116.33652,211.0,1218856396.0,2008-08-16 11:13:16,1.0,675.5503591886317,2.2607417047474945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,39.9756833333333,116.330733333333,449.0,1183524462.0,2007-07-04 12:47:42,0.0,675.5916036141215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,39.9758,116.33085,301.0,1183525193.0,2007-07-04 12:59:53,0.0,675.6046181540015,0.0648991958027687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,39.9754166666667,116.328366666667,301.0,1183525277.0,2007-07-04 13:01:17,0.0,675.5611361940315,0.0810343927114113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,39.9693666666667,116.32775,282.0,1183525335.0,2007-07-04 13:02:15,0.0,674.8882090129855,0.202323713920223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,39.96685,116.327933333333,187.0,1183525382.0,2007-07-04 13:03:02,0.0,674.6084297079499,0.0204351862242621,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,39.9661666666667,116.32805,177.0,1183525434.0,2007-07-04 13:03:54,0.0,674.5324851113878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,39.9521666666667,116.454433333333,173.0,1183526356.0,2007-07-04 13:19:16,0.0,673.1108052194112,0.2632131411557064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,39.9431166666667,116.455483333333,157.0,1183526419.0,2007-07-04 13:20:19,0.0,672.1066248389236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,39.93695,116.455466666667,127.0,1183526476.0,2007-07-04 13:21:16,0.0,671.4210484698779,0.5240102128394463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,39.9322666666667,116.46065,141.0,1183526628.0,2007-07-04 13:23:48,0.0,670.9100316766254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,39.9284,116.460866666667,127.0,1183526692.0,2007-07-04 13:24:52,0.0,670.480592415783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,39.9281333333333,116.460833333333,134.0,1183526734.0,2007-07-04 13:25:34,0.0,670.4508846401046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,39.9294,116.466283333333,144.0,1183526812.0,2007-07-04 13:26:52,0.0,670.6021772433447,0.1784279032792092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,39.9278,116.469716666667,150.0,1183526904.0,2007-07-04 13:28:24,0.0,670.4310952218959,0.1004739985887412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,39.9274166666667,116.4707,141.0,1183526982.0,2007-07-04 13:29:42,0.0,670.3904505781965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,39.9268,116.47195,141.0,1183567824.0,2007-07-05 00:50:24,0.0,670.3244182525085,0.1649638590406318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,39.9228,116.471916666667,98.0,1183567886.0,2007-07-05 00:51:26,0.0,669.8796956826,0.1377434020981481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,39.9219833333333,116.464383333333,114.0,1183568034.0,2007-07-05 00:53:54,0.0,669.7739992595881,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,39.922,116.464016666667,124.0,1183568072.0,2007-07-05 00:54:32,0.0,669.7751432396418,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,39.9220333333333,116.460233333333,170.0,1183568143.0,2007-07-05 00:55:43,0.0,669.7716277473722,0.0284861965867545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,39.92205,116.4585,121.0,1183568234.0,2007-07-05 00:57:14,0.0,669.7702284959967,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,39.9221166666667,116.456766666667,180.0,1183568315.0,2007-07-05 00:58:35,0.0,669.7744230708381,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,39.9221,116.451766666667,190.0,1183568454.0,2007-07-05 01:00:54,0.0,669.7634895013542,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,39.92215,116.449316666667,160.0,1183568501.0,2007-07-05 01:01:41,0.0,669.7647059033189,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,39.9221333333333,116.446616666667,127.0,1183568561.0,2007-07-05 01:02:41,0.0,669.7581496440481,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,39.9220666666667,116.44625,127.0,1183568612.0,2007-07-05 01:03:32,0.0,669.7501060327746,0.1151903094024134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,39.9217,116.44335,131.0,1183568763.0,2007-07-05 01:06:03,0.0,669.7043987022143,0.6080760717545441,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,39.9228666666667,116.434733333333,141.0,1183568924.0,2007-07-05 01:08:44,0.0,669.8199975789524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,39.9232833333333,116.430016666667,147.0,1183568960.0,2007-07-05 01:09:20,0.0,669.8589714401859,0.4718082460012581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,39.9425166666667,116.42765,150.0,1183569183.0,2007-07-05 01:13:03,0.0,671.9937034612939,0.0419671468431422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,39.9465166666667,116.427516666667,157.0,1183569219.0,2007-07-05 01:13:39,0.0,672.4382158087503,0.4329680781625107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,39.975071,116.331807,491.0,1217538638.0,2008-08-01 05:10:38,0.0,675.52390736112,24.592518926299853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,40.077973,116.587853,164.0,1217540802.0,2008-08-01 05:46:42,0.0,687.4345377883228,0.0705995284956298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,40.078565,116.588669,247.0,1217541439.0,2008-08-01 05:57:19,0.0,687.5030077757026,0.0616516315925599,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,40.077219,116.591984,295.0,1217541973.0,2008-08-01 06:06:13,0.0,687.3644686273116,0.1998152532303785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0,1.0,0.0,0.0,0.0,0.0
461,40.076587,116.589006,237.0,1217542081.0,2008-08-01 06:08:01,0.0,687.284344131808,0.0255149384085821,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0,1.0,0.0,0.0,0.0,0.0
462,40.076968,116.589839,99.0,1217542246.0,2008-08-01 06:10:46,0.0,687.3294371926146,0.131587756686497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0,1.0,0.0,0.0,0.0,0.0
463,40.076003,116.59031,106.0,1217542551.0,2008-08-01 06:15:51,0.0,687.2237797891269,0.0455799007547172,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0,1.0,0.0,0.0,0.0,0.0
464,40.076073,116.589558,29.0,1217542755.0,2008-08-01 06:19:15,0.0,687.2290612972283,0.0654710787149181,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0,1.0,0.0,0.0,0.0,0.0
465,40.076869,116.589261,155.0,1217542937.0,2008-08-01 06:22:17,0.0,687.3165214312041,0.0129529517402692,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0,1.0,0.0,0.0,0.0,0.0
466,39.932378,116.42993,490.0,1216682396.0,2008-07-22 07:19:56,0.0,670.8699586253783,1.9228417110494207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.0,0.0,1.0,0.0,0.0,0.0,0.0
467,39.948451,116.421534,124.0,1216682971.0,2008-07-22 07:29:31,0.0,672.6445412256935,4.032032224743735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.0,0.0,1.0,0.0,0.0,0.0,0.0
468,39.863379,116.415319,125.0,1219251843.0,2008-08-21 01:04:03,0.0,663.1775340881876,0.0539313023773407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,39.862783,116.41541,132.0,1219252059.0,2008-08-21 01:07:39,0.0,663.1113953243976,3.7204640456190345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,39.974003,116.348339,158.0,1221257700.0,2008-09-13 06:15:00,1.0,675.4128807096117,0.0622881327413304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,39.974738,116.348169,151.0,1221257867.0,2008-09-13 06:17:47,1.0,675.4945116189779,1.4690560609360412,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.0,0.0,1.0,0.0,0.0,0.0,0.0
472,39.897861,116.339708,216.0,1222303202.0,2008-09-25 08:40:02,0.0,666.9419589169524,0.2768387562146549,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.0,0.0,1.0,0.0,0.0,0.0,0.0
473,39.896788,116.336664,111.0,1222303448.0,2008-09-25 08:44:08,0.0,666.8212734220863,0.8432544264738095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,39.896241,116.326461,107.0,1222303805.0,2008-09-25 08:50:05,0.0,666.7566407877334,0.9631616975426134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,39.939029,116.303658,295.0,1209692506.0,2008-05-02 09:41:46,0.0,671.5103927303851,0.8988915691186423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85,0.0,0.0,0.0,1.0,0.0,0.0,0.0
476,39.931243,116.304284,46.0,1209692632.0,2008-05-02 09:43:52,0.0,670.6446571690382,1.0928441544273977,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85,0.0,0.0,0.0,1.0,0.0,0.0,0.0
477,39.91867,116.268685,150.0,1210981118.0,2008-05-17 07:38:38,1.0,669.2522706776172,1.747596578749146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0
478,39.917441,116.28944,137.0,1210981508.0,2008-05-17 07:45:08,1.0,669.1104918976465,3.0566953384322555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0
479,39.932417,116.427823,485.0,1216682430.0,2008-07-22 07:20:30,0.0,670.871103443788,1.8615997952373944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0
480,39.948451,116.421534,124.0,1216682971.0,2008-07-22 07:29:31,0.0,672.6445412256935,4.032032224743735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0
481,39.983161,116.330763,-21.0,1224869856.0,2008-10-25 01:37:36,1.0,676.4230866364243,0.0843719641374835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,39.98172,116.327165,179.0,1224871044.0,2008-10-25 01:57:24,1.0,676.2616418659254,9.66354891971286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,39.885238,116.41375,234.0,1228166070.0,2008-12-02 05:14:30,0.0,665.6057043688137,1.5573105092942487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,39.899419,116.412469,110.0,1228166390.0,2008-12-02 05:19:50,0.0,667.1806524395614,2.616917473923567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,39.92257,116.415805,148.0,1228166927.0,2008-12-02 05:28:47,0.0,669.7591008868937,0.0819041066437046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,39.922954,116.41887,137.0,1228171891.0,2008-12-02 06:51:31,0.0,669.8060280269635,8.733601728952747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0
487,39.909876,116.302844,777.0,1248980208.0,2009-07-31 02:56:48,0.0,668.2686917397655,7.690421465674597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,39.97514,116.329704,492.0,1251259259.0,2009-08-26 12:00:59,0.0,675.5308253546457,0.0477921916476882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,39.974991,116.328854,146.0,1251259644.0,2009-08-26 12:07:24,0.0,675.5139671404463,1.4708173168925902,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,39.975674,116.33918,32.0,1252467814.0,2009-09-09 11:43:34,0.0,675.5940093746325,0.9997624640654053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,39.976246,116.329777,492.0,1253072543.0,2009-09-16 11:42:23,0.0,675.6538314146017,0.128352088026279,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,39.975221,116.329482,169.0,1253072965.0,2009-09-16 11:49:25,0.0,675.5397554563808,1.4966522423489912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,39.975126,116.328976,60.0,1253677293.0,2009-09-23 11:41:33,0.0,675.5290195045544,0.0302588873857079,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,39.9855,116.307233333333,187.0,1180146104.0,2007-05-26 10:21:44,1.0,676.6779653287718,0.2196537911384624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
